0.0701509
0.0885538
0.0948196
0.1019
0.10294
0.110037
0.101581
0.111636
0.103093
0.101261
0.100434
0.105241
0.105754
0.1067
0.108387
0.104194
0.105113
0.110107
0.107421
0.103642
